/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_43_019.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_43_019.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_43_019.jpg, 0, 0, 0, 7.894122E-05
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_43_127.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_43_127.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_43_127.jpg, 0, 0, 0, 8.155862E-05
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_43_251.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_43_251.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_43_251.jpg, 0, 0, 0, 7.824242E-05
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_43_355.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_43_355.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_43_355.jpg, 0, 0, 0, 7.798924E-05
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_43_459.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_43_459.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_43_459.jpg, 0, 0, 0, 7.89177E-05
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_43_568.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_43_568.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_43_568.jpg, 0, 0.2911799, 0, 0.3413631
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_43_677.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_43_677.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_43_677.jpg, 0, 0.6519241, 0, 1.029763
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_43_781.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_43_781.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_43_781.jpg, 0, 0.9413341, 0, 2.053761
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_43_882.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_43_882.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_43_882.jpg, 0, 1, 0, 3.240315
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_43_985.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_43_985.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_43_985.jpg, 0, 1, 0, 4.412864
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_44_116.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_44_116.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_44_116.jpg, 0, 1, 0, 6.036045
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_44_226.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_44_226.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_44_226.jpg, 0, 1, 0, 7.182073
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_44_332.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_44_332.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_44_332.jpg, -0.06357586, 1, 0, 8.541815
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_44_436.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_44_436.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_44_436.jpg, -0.3555, 1, 0, 9.626369
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_44_545.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_44_545.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_44_545.jpg, -0.05183423, 1, 0, 10.73609
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_44_666.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_44_666.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_44_666.jpg, 0, 1, 0, 12.17983
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_44_772.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_44_772.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_44_772.jpg, 0, 1, 0, 13.26966
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_44_898.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_44_898.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_44_898.jpg, 0, 1, 0, 14.56046
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_45_000.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_45_000.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_45_000.jpg, -0.07630169, 1, 0, 15.75143
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_45_115.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_45_115.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_45_115.jpg, -0.1472161, 1, 0, 16.99602
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_45_221.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_45_221.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_45_221.jpg, 0, 1, 0, 17.86221
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_45_412.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_45_412.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_45_412.jpg, 0, 1, 0, 19.93745
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_45_574.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_45_574.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_45_574.jpg, -0.4851987, 1, 0, 21.3185
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_45_675.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_45_675.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_45_675.jpg, -0.445119, 1, 0, 22.22273
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_45_776.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_45_776.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_45_776.jpg, -0.141906, 1, 0, 23.22226
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_45_885.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_45_885.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_45_885.jpg, 0, 1, 0, 24.16754
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_45_986.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_45_986.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_45_986.jpg, -0.2917081, 1, 0, 25.1099
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_46_095.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_46_095.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_46_095.jpg, -0.4092572, 1, 0, 26.05434
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_46_197.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_46_197.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_46_197.jpg, -0.1049101, 1, 0, 27.0132
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_46_302.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_46_302.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_46_302.jpg, -0.08285702, 1, 0, 27.93292
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_46_429.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_46_429.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_46_429.jpg, -0.2931, 1, 0, 28.98371
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_46_533.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_46_533.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_46_533.jpg, 0, 1, 0, 30.08612
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_46_662.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_46_662.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_46_662.jpg, 0, 1, 0, 30.19015
/Users/airesaugusto/Desktop/IMG/center_2020_02_09_23_40_46_765.jpg, /Users/airesaugusto/Desktop/IMG/left_2020_02_09_23_40_46_765.jpg, /Users/airesaugusto/Desktop/IMG/right_2020_02_09_23_40_46_765.jpg, 0, 1, 0, 30.19164
